rank,project_id,project_weight,sla_risk,employee_id,estimated_people,skill_staffing,employee_name,semantic_match,effective_hours,projected_utilization,final_score,decision,reason
124,java_backend_demo,76595.13,41.33,188,3,"{""Java"": 2, ""Spring"": 1}",188,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
125,java_backend_demo,76595.13,41.33,189,3,"{""Java"": 2, ""Spring"": 1}",189,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
126,java_backend_demo,76595.13,41.33,19,3,"{""Java"": 2, ""Spring"": 1}",19,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
127,java_backend_demo,76595.13,41.33,190,3,"{""Java"": 2, ""Spring"": 1}",190,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
128,java_backend_demo,76595.13,41.33,191,3,"{""Java"": 2, ""Spring"": 1}",191,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
129,java_backend_demo,76595.13,41.33,192,3,"{""Java"": 2, ""Spring"": 1}",192,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
130,java_backend_demo,76595.13,41.33,193,3,"{""Java"": 2, ""Spring"": 1}",193,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
131,java_backend_demo,76595.13,41.33,194,3,"{""Java"": 2, ""Spring"": 1}",194,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
132,java_backend_demo,76595.13,41.33,195,3,"{""Java"": 2, ""Spring"": 1}",195,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
133,java_backend_demo,76595.13,41.33,196,3,"{""Java"": 2, ""Spring"": 1}",196,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
134,java_backend_demo,76595.13,41.33,197,3,"{""Java"": 2, ""Spring"": 1}",197,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
135,java_backend_demo,76595.13,41.33,198,3,"{""Java"": 2, ""Spring"": 1}",198,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
136,java_backend_demo,76595.13,41.33,199,3,"{""Java"": 2, ""Spring"": 1}",199,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
137,java_backend_demo,76595.13,41.33,1b7c6e5f0d0bd68e,3,"{""Java"": 2, ""Spring"": 1}",1b7c6e5f0d0bd68e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
138,java_backend_demo,76595.13,41.33,1bbdffc487ca8644,3,"{""Java"": 2, ""Spring"": 1}",1bbdffc487ca8644,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
139,java_backend_demo,76595.13,41.33,1e24c2e0a3049e7e,3,"{""Java"": 2, ""Spring"": 1}",1e24c2e0a3049e7e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
140,java_backend_demo,76595.13,41.33,2,3,"{""Java"": 2, ""Spring"": 1}",2,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
141,java_backend_demo,76595.13,41.33,20,3,"{""Java"": 2, ""Spring"": 1}",20,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
142,java_backend_demo,76595.13,41.33,206e0d72d57da830,3,"{""Java"": 2, ""Spring"": 1}",206e0d72d57da830,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
143,java_backend_demo,76595.13,41.33,21,3,"{""Java"": 2, ""Spring"": 1}",21,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
144,java_backend_demo,76595.13,41.33,2144a62b22df6d3e,3,"{""Java"": 2, ""Spring"": 1}",2144a62b22df6d3e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
145,java_backend_demo,76595.13,41.33,22,3,"{""Java"": 2, ""Spring"": 1}",22,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
146,java_backend_demo,76595.13,41.33,23,3,"{""Java"": 2, ""Spring"": 1}",23,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
147,java_backend_demo,76595.13,41.33,24,3,"{""Java"": 2, ""Spring"": 1}",24,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
148,java_backend_demo,76595.13,41.33,2420b96e67750ab2,3,"{""Java"": 2, ""Spring"": 1}",2420b96e67750ab2,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
149,java_backend_demo,76595.13,41.33,245eb6cea7d0f565,3,"{""Java"": 2, ""Spring"": 1}",245eb6cea7d0f565,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
150,java_backend_demo,76595.13,41.33,25,3,"{""Java"": 2, ""Spring"": 1}",25,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
151,java_backend_demo,76595.13,41.33,26,3,"{""Java"": 2, ""Spring"": 1}",26,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
152,java_backend_demo,76595.13,41.33,26d7e440430526aa,3,"{""Java"": 2, ""Spring"": 1}",26d7e440430526aa,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
153,java_backend_demo,76595.13,41.33,27,3,"{""Java"": 2, ""Spring"": 1}",27,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
154,java_backend_demo,76595.13,41.33,2717f44303ae9fea,3,"{""Java"": 2, ""Spring"": 1}",2717f44303ae9fea,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
155,java_backend_demo,76595.13,41.33,27f69373b3a01184,3,"{""Java"": 2, ""Spring"": 1}",27f69373b3a01184,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
156,java_backend_demo,76595.13,41.33,28,3,"{""Java"": 2, ""Spring"": 1}",28,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
157,java_backend_demo,76595.13,41.33,29,3,"{""Java"": 2, ""Spring"": 1}",29,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
158,java_backend_demo,76595.13,41.33,29e707c8d8974fbc,3,"{""Java"": 2, ""Spring"": 1}",29e707c8d8974fbc,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
159,java_backend_demo,76595.13,41.33,2a4b00d1ee5f56e5,3,"{""Java"": 2, ""Spring"": 1}",2a4b00d1ee5f56e5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
160,java_backend_demo,76595.13,41.33,2ab4f1838a397311,3,"{""Java"": 2, ""Spring"": 1}",2ab4f1838a397311,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
161,java_backend_demo,76595.13,41.33,2babcd2d895a1b52,3,"{""Java"": 2, ""Spring"": 1}",2babcd2d895a1b52,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
162,java_backend_demo,76595.13,41.33,2eb0004e0dd1b650,3,"{""Java"": 2, ""Spring"": 1}",2eb0004e0dd1b650,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
163,java_backend_demo,76595.13,41.33,3,3,"{""Java"": 2, ""Spring"": 1}",3,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
164,java_backend_demo,76595.13,41.33,30,3,"{""Java"": 2, ""Spring"": 1}",30,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
165,java_backend_demo,76595.13,41.33,30957f2714755d1b,3,"{""Java"": 2, ""Spring"": 1}",30957f2714755d1b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
166,java_backend_demo,76595.13,41.33,31,3,"{""Java"": 2, ""Spring"": 1}",31,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
167,java_backend_demo,76595.13,41.33,31cca168988b010d,3,"{""Java"": 2, ""Spring"": 1}",31cca168988b010d,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
168,java_backend_demo,76595.13,41.33,32,3,"{""Java"": 2, ""Spring"": 1}",32,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
169,java_backend_demo,76595.13,41.33,32b827a67e743db6,3,"{""Java"": 2, ""Spring"": 1}",32b827a67e743db6,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
170,java_backend_demo,76595.13,41.33,33,3,"{""Java"": 2, ""Spring"": 1}",33,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
171,java_backend_demo,76595.13,41.33,33c70aca8911e9c6,3,"{""Java"": 2, ""Spring"": 1}",33c70aca8911e9c6,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
172,java_backend_demo,76595.13,41.33,34,3,"{""Java"": 2, ""Spring"": 1}",34,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
173,java_backend_demo,76595.13,41.33,34f64ae931fc4503,3,"{""Java"": 2, ""Spring"": 1}",34f64ae931fc4503,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
174,java_backend_demo,76595.13,41.33,35,3,"{""Java"": 2, ""Spring"": 1}",35,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
175,java_backend_demo,76595.13,41.33,35fd432b6b041f08,3,"{""Java"": 2, ""Spring"": 1}",35fd432b6b041f08,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
176,java_backend_demo,76595.13,41.33,36,3,"{""Java"": 2, ""Spring"": 1}",36,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
177,java_backend_demo,76595.13,41.33,37,3,"{""Java"": 2, ""Spring"": 1}",37,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
178,java_backend_demo,76595.13,41.33,372e4acef572e270,3,"{""Java"": 2, ""Spring"": 1}",372e4acef572e270,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
179,java_backend_demo,76595.13,41.33,379b333fcce8254a,3,"{""Java"": 2, ""Spring"": 1}",379b333fcce8254a,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
180,java_backend_demo,76595.13,41.33,37bf48acbd0a9709,3,"{""Java"": 2, ""Spring"": 1}",37bf48acbd0a9709,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
181,java_backend_demo,76595.13,41.33,37cfa5c4555c0302,3,"{""Java"": 2, ""Spring"": 1}",37cfa5c4555c0302,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
182,java_backend_demo,76595.13,41.33,37fe00bb35c94f8d,3,"{""Java"": 2, ""Spring"": 1}",37fe00bb35c94f8d,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
183,java_backend_demo,76595.13,41.33,38,3,"{""Java"": 2, ""Spring"": 1}",38,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
184,java_backend_demo,76595.13,41.33,39,3,"{""Java"": 2, ""Spring"": 1}",39,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
185,java_backend_demo,76595.13,41.33,3b36b980c197bec8,3,"{""Java"": 2, ""Spring"": 1}",3b36b980c197bec8,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
186,java_backend_demo,76595.13,41.33,3c71bea0fb2aeff4,3,"{""Java"": 2, ""Spring"": 1}",3c71bea0fb2aeff4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
187,java_backend_demo,76595.13,41.33,3d14873102be95b1,3,"{""Java"": 2, ""Spring"": 1}",3d14873102be95b1,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
188,java_backend_demo,76595.13,41.33,3e28d072617c43cb,3,"{""Java"": 2, ""Spring"": 1}",3e28d072617c43cb,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
189,java_backend_demo,76595.13,41.33,4,3,"{""Java"": 2, ""Spring"": 1}",4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
190,java_backend_demo,76595.13,41.33,40,3,"{""Java"": 2, ""Spring"": 1}",40,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
191,java_backend_demo,76595.13,41.33,4094863af64f7135,3,"{""Java"": 2, ""Spring"": 1}",4094863af64f7135,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
192,java_backend_demo,76595.13,41.33,41,3,"{""Java"": 2, ""Spring"": 1}",41,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
193,java_backend_demo,76595.13,41.33,4109cc947e4a06c9,3,"{""Java"": 2, ""Spring"": 1}",4109cc947e4a06c9,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
194,java_backend_demo,76595.13,41.33,41c2effd464f4455,3,"{""Java"": 2, ""Spring"": 1}",41c2effd464f4455,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
195,java_backend_demo,76595.13,41.33,42,3,"{""Java"": 2, ""Spring"": 1}",42,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
196,java_backend_demo,76595.13,41.33,427e879b5c43aabe,3,"{""Java"": 2, ""Spring"": 1}",427e879b5c43aabe,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
197,java_backend_demo,76595.13,41.33,42835004bc86ddfd,3,"{""Java"": 2, ""Spring"": 1}",42835004bc86ddfd,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
198,java_backend_demo,76595.13,41.33,42ea741f515ea544,3,"{""Java"": 2, ""Spring"": 1}",42ea741f515ea544,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
199,java_backend_demo,76595.13,41.33,43,3,"{""Java"": 2, ""Spring"": 1}",43,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
200,java_backend_demo,76595.13,41.33,4320db1e1d3917d1,3,"{""Java"": 2, ""Spring"": 1}",4320db1e1d3917d1,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
201,java_backend_demo,76595.13,41.33,44,3,"{""Java"": 2, ""Spring"": 1}",44,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
202,java_backend_demo,76595.13,41.33,440dd8625cf95cb2,3,"{""Java"": 2, ""Spring"": 1}",440dd8625cf95cb2,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
203,java_backend_demo,76595.13,41.33,4489287587c1d3c0,3,"{""Java"": 2, ""Spring"": 1}",4489287587c1d3c0,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
204,java_backend_demo,76595.13,41.33,44e7061090b48bad,3,"{""Java"": 2, ""Spring"": 1}",44e7061090b48bad,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
205,java_backend_demo,76595.13,41.33,45,3,"{""Java"": 2, ""Spring"": 1}",45,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
206,java_backend_demo,76595.13,41.33,46,3,"{""Java"": 2, ""Spring"": 1}",46,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
207,java_backend_demo,76595.13,41.33,462a0037b8e98e3f,3,"{""Java"": 2, ""Spring"": 1}",462a0037b8e98e3f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
208,java_backend_demo,76595.13,41.33,47,3,"{""Java"": 2, ""Spring"": 1}",47,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
209,java_backend_demo,76595.13,41.33,48,3,"{""Java"": 2, ""Spring"": 1}",48,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
210,java_backend_demo,76595.13,41.33,4844cedd719e2116,3,"{""Java"": 2, ""Spring"": 1}",4844cedd719e2116,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
211,java_backend_demo,76595.13,41.33,486a04caef4f458b,3,"{""Java"": 2, ""Spring"": 1}",486a04caef4f458b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
212,java_backend_demo,76595.13,41.33,48da5a751e9cef4b,3,"{""Java"": 2, ""Spring"": 1}",48da5a751e9cef4b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
213,java_backend_demo,76595.13,41.33,49,3,"{""Java"": 2, ""Spring"": 1}",49,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
214,java_backend_demo,76595.13,41.33,4b24f30cbf1881a5,3,"{""Java"": 2, ""Spring"": 1}",4b24f30cbf1881a5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
215,java_backend_demo,76595.13,41.33,4b4f13021f0ab21e,3,"{""Java"": 2, ""Spring"": 1}",4b4f13021f0ab21e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
216,java_backend_demo,76595.13,41.33,4b5197429e9677ca,3,"{""Java"": 2, ""Spring"": 1}",4b5197429e9677ca,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
217,java_backend_demo,76595.13,41.33,4b87c82032563977,3,"{""Java"": 2, ""Spring"": 1}",4b87c82032563977,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
218,java_backend_demo,76595.13,41.33,4c1a02b1eb511a34,3,"{""Java"": 2, ""Spring"": 1}",4c1a02b1eb511a34,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
219,java_backend_demo,76595.13,41.33,4c31ea379b8b4c66,3,"{""Java"": 2, ""Spring"": 1}",4c31ea379b8b4c66,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
220,java_backend_demo,76595.13,41.33,4c6baf84a6106041,3,"{""Java"": 2, ""Spring"": 1}",4c6baf84a6106041,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
221,java_backend_demo,76595.13,41.33,4cf1fee9fe930dd7,3,"{""Java"": 2, ""Spring"": 1}",4cf1fee9fe930dd7,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
222,java_backend_demo,76595.13,41.33,4ed85a42235d7f44,3,"{""Java"": 2, ""Spring"": 1}",4ed85a42235d7f44,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
223,java_backend_demo,76595.13,41.33,4f296c565bcd0a26,3,"{""Java"": 2, ""Spring"": 1}",4f296c565bcd0a26,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
224,java_backend_demo,76595.13,41.33,4f335bbbfd3568c3,3,"{""Java"": 2, ""Spring"": 1}",4f335bbbfd3568c3,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
225,java_backend_demo,76595.13,41.33,5,3,"{""Java"": 2, ""Spring"": 1}",5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
226,java_backend_demo,76595.13,41.33,50,3,"{""Java"": 2, ""Spring"": 1}",50,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
227,java_backend_demo,76595.13,41.33,503c1c7fd097731f,3,"{""Java"": 2, ""Spring"": 1}",503c1c7fd097731f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
228,java_backend_demo,76595.13,41.33,50490629c411e735,3,"{""Java"": 2, ""Spring"": 1}",50490629c411e735,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
229,java_backend_demo,76595.13,41.33,5058a30ea111975c,3,"{""Java"": 2, ""Spring"": 1}",5058a30ea111975c,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
230,java_backend_demo,76595.13,41.33,51,3,"{""Java"": 2, ""Spring"": 1}",51,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
231,java_backend_demo,76595.13,41.33,51add2385d68c820,3,"{""Java"": 2, ""Spring"": 1}",51add2385d68c820,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
232,java_backend_demo,76595.13,41.33,51e8a7bd8ff21421,3,"{""Java"": 2, ""Spring"": 1}",51e8a7bd8ff21421,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
233,java_backend_demo,76595.13,41.33,52,3,"{""Java"": 2, ""Spring"": 1}",52,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
234,java_backend_demo,76595.13,41.33,5204c202b8cb42bb,3,"{""Java"": 2, ""Spring"": 1}",5204c202b8cb42bb,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
235,java_backend_demo,76595.13,41.33,52edbc602b5e3a72,3,"{""Java"": 2, ""Spring"": 1}",52edbc602b5e3a72,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
236,java_backend_demo,76595.13,41.33,53,3,"{""Java"": 2, ""Spring"": 1}",53,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
237,java_backend_demo,76595.13,41.33,5314f5750c5bee5e,3,"{""Java"": 2, ""Spring"": 1}",5314f5750c5bee5e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
238,java_backend_demo,76595.13,41.33,532dbeb84c3a1c1b,3,"{""Java"": 2, ""Spring"": 1}",532dbeb84c3a1c1b,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
239,java_backend_demo,76595.13,41.33,53800c9face2b52f,3,"{""Java"": 2, ""Spring"": 1}",53800c9face2b52f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
